"from","to","target","source"
"Takehito Koyasu","Yuki Ono",138,147
"Takehito Koyasu","Yuki Kaji",65,147
"Takehito Koyasu","Wataru Takagi",154,147
"Takehito Koyasu","Takahiro Sakurai",9,147
"Takehito Koyasu","Kensho Ono",39,147
"Takehito Koyasu","Yuichi Nakamura",73,147
"Takehito Koyasu","Junichi Suwabe",82,147
"Takehito Koyasu","Kohsuke Toriumi",116,147
"Takehito Koyasu","Daiki Yamashita",86,147
"Takehito Koyasu","Junya Enoki",124,147
"Yoku Shioya","Yoji Ueda",149,148
"Yoku Shioya","Ayako Kawasumi",104,148
"Yoku Shioya","Tomokazu Sugita",88,148
"Yoku Shioya","Takuya Sato",43,148
"Yoku Shioya","Atsuko Tanaka",150,148
"Yoku Shioya","Atsushi Imaruoka",151,148
"Yoku Shioya","Daisuke Ono",98,148
"Yoku Shioya","Unsho Ishizuka",152,148
"Yoku Shioya","Kenta Miyake",29,148
"Yoku Shioya","Daisuke Hirakawa",51,148
"Yoku Shioya","Fuminori Komatsu",153,148
"Yoku Shioya","Yuki Ono",138,148
"Yoku Shioya","Yuki Kaji",65,148
"Yoku Shioya","Wataru Takagi",154,148
"Yoku Shioya","Takahiro Sakurai",9,148
"Yoku Shioya","Kensho Ono",39,148
"Yoku Shioya","Yuichi Nakamura",73,148
"Yoku Shioya","Junichi Suwabe",82,148
"Yoku Shioya","Kohsuke Toriumi",116,148
"Yoku Shioya","Daiki Yamashita",86,148
"Yoku Shioya","Junya Enoki",124,148
"Yoji Ueda","Ayako Kawasumi",104,149
"Yoji Ueda","Tomokazu Sugita",88,149
"Yoji Ueda","Takuya Sato",43,149
"Yoji Ueda","Atsuko Tanaka",150,149
"Yoji Ueda","Atsushi Imaruoka",151,149
"Yoji Ueda","Daisuke Ono",98,149
"Yoji Ueda","Unsho Ishizuka",152,149
"Yoji Ueda","Kenta Miyake",29,149
"Yoji Ueda","Daisuke Hirakawa",51,149
"Yoji Ueda","Fuminori Komatsu",153,149
"Yoji Ueda","Yuki Ono",138,149
"Yoji Ueda","Yuki Kaji",65,149
"Yoji Ueda","Wataru Takagi",154,149
"Yoji Ueda","Takahiro Sakurai",9,149
"Yoji Ueda","Kensho Ono",39,149
"Yoji Ueda","Yuichi Nakamura",73,149
"Yoji Ueda","Junichi Suwabe",82,149
"Yoji Ueda","Kohsuke Toriumi",116,149
"Yoji Ueda","Daiki Yamashita",86,149
"Yoji Ueda","Junya Enoki",124,149
"Ayako Kawasumi","Tomokazu Sugita",88,104
"Ayako Kawasumi","Takuya Sato",43,104
"Ayako Kawasumi","Atsuko Tanaka",150,104
"Ayako Kawasumi","Atsushi Imaruoka",151,104
"Ayako Kawasumi","Daisuke Ono",98,104
"Ayako Kawasumi","Unsho Ishizuka",152,104
"Ayako Kawasumi","Kenta Miyake",29,104
"Ayako Kawasumi","Daisuke Hirakawa",51,104
"Ayako Kawasumi","Fuminori Komatsu",153,104
"Ayako Kawasumi","Yuki Ono",138,104
"Ayako Kawasumi","Yuki Kaji",65,104
"Ayako Kawasumi","Wataru Takagi",154,104
"Ayako Kawasumi","Takahiro Sakurai",9,104
"Ayako Kawasumi","Kensho Ono",39,104
"Ayako Kawasumi","Yuichi Nakamura",73,104
"Ayako Kawasumi","Junichi Suwabe",82,104
"Ayako Kawasumi","Kohsuke Toriumi",116,104
"Ayako Kawasumi","Daiki Yamashita",86,104
"Ayako Kawasumi","Junya Enoki",124,104
"Tomokazu Sugita","Takuya Sato",43,88
"Tomokazu Sugita","Atsuko Tanaka",150,88
"Tomokazu Sugita","Atsushi Imaruoka",151,88
"Tomokazu Sugita","Daisuke Ono",98,88
"Tomokazu Sugita","Unsho Ishizuka",152,88
"Tomokazu Sugita","Kenta Miyake",29,88
"Tomokazu Sugita","Daisuke Hirakawa",51,88
"Tomokazu Sugita","Fuminori Komatsu",153,88
"Tomokazu Sugita","Yuki Ono",138,88
"Tomokazu Sugita","Yuki Kaji",65,88
"Tomokazu Sugita","Wataru Takagi",154,88
"Tomokazu Sugita","Takahiro Sakurai",9,88
"Tomokazu Sugita","Kensho Ono",39,88
"Tomokazu Sugita","Yuichi Nakamura",73,88
"Tomokazu Sugita","Junichi Suwabe",82,88
"Tomokazu Sugita","Kohsuke Toriumi",116,88
"Tomokazu Sugita","Daiki Yamashita",86,88
"Tomokazu Sugita","Junya Enoki",124,88
"Takuya Sato","Atsuko Tanaka",150,43
"Takuya Sato","Atsushi Imaruoka",151,43
"Takuya Sato","Daisuke Ono",98,43
"Takuya Sato","Unsho Ishizuka",152,43
"Takuya Sato","Kenta Miyake",29,43
"Takuya Sato","Daisuke Hirakawa",51,43
"Takuya Sato","Fuminori Komatsu",153,43
"Takuya Sato","Yuki Ono",138,43
"Takuya Sato","Yuki Kaji",65,43
"Takuya Sato","Wataru Takagi",154,43
"Takuya Sato","Takahiro Sakurai",9,43
"Takuya Sato","Kensho Ono",39,43
"Takuya Sato","Yuichi Nakamura",73,43
"Takuya Sato","Junichi Suwabe",82,43
"Takuya Sato","Kohsuke Toriumi",116,43
"Takuya Sato","Daiki Yamashita",86,43
"Takuya Sato","Junya Enoki",124,43
"Atsuko Tanaka","Atsushi Imaruoka",151,150
"Atsuko Tanaka","Daisuke Ono",98,150
"Atsuko Tanaka","Unsho Ishizuka",152,150
"Atsuko Tanaka","Kenta Miyake",29,150
"Atsuko Tanaka","Daisuke Hirakawa",51,150
"Atsuko Tanaka","Fuminori Komatsu",153,150
"Atsuko Tanaka","Yuki Ono",138,150
"Atsuko Tanaka","Yuki Kaji",65,150
"Atsuko Tanaka","Wataru Takagi",154,150
"Atsuko Tanaka","Takahiro Sakurai",9,150
"Atsuko Tanaka","Kensho Ono",39,150
"Atsuko Tanaka","Yuichi Nakamura",73,150
"Atsuko Tanaka","Junichi Suwabe",82,150
"Atsuko Tanaka","Kohsuke Toriumi",116,150
"Atsuko Tanaka","Daiki Yamashita",86,150
"Atsuko Tanaka","Junya Enoki",124,150
"Atsushi Imaruoka","Daisuke Ono",98,151
"Atsushi Imaruoka","Unsho Ishizuka",152,151
"Atsushi Imaruoka","Kenta Miyake",29,151
"Atsushi Imaruoka","Daisuke Hirakawa",51,151
"Atsushi Imaruoka","Fuminori Komatsu",153,151
"Atsushi Imaruoka","Yuki Ono",138,151
"Atsushi Imaruoka","Yuki Kaji",65,151
"Atsushi Imaruoka","Wataru Takagi",154,151
"Atsushi Imaruoka","Takahiro Sakurai",9,151
"Atsushi Imaruoka","Kensho Ono",39,151
"Atsushi Imaruoka","Yuichi Nakamura",73,151
"Atsushi Imaruoka","Junichi Suwabe",82,151
"Atsushi Imaruoka","Kohsuke Toriumi",116,151
"Atsushi Imaruoka","Daiki Yamashita",86,151
"Atsushi Imaruoka","Junya Enoki",124,151
"Daisuke Ono","Unsho Ishizuka",152,98
"Daisuke Ono","Kenta Miyake",29,98
"Daisuke Ono","Daisuke Hirakawa",51,98
"Daisuke Ono","Fuminori Komatsu",153,98
"Daisuke Ono","Yuki Ono",138,98
"Daisuke Ono","Yuki Kaji",65,98
"Daisuke Ono","Wataru Takagi",154,98
"Daisuke Ono","Takahiro Sakurai",9,98
"Daisuke Ono","Kensho Ono",39,98
"Daisuke Ono","Yuichi Nakamura",73,98
"Daisuke Ono","Junichi Suwabe",82,98
"Daisuke Ono","Kohsuke Toriumi",116,98
"Daisuke Ono","Daiki Yamashita",86,98
"Daisuke Ono","Junya Enoki",124,98
"Unsho Ishizuka","Kenta Miyake",29,152
"Unsho Ishizuka","Daisuke Hirakawa",51,152
"Unsho Ishizuka","Fuminori Komatsu",153,152
"Unsho Ishizuka","Yuki Ono",138,152
"Unsho Ishizuka","Yuki Kaji",65,152
"Unsho Ishizuka","Wataru Takagi",154,152
"Unsho Ishizuka","Takahiro Sakurai",9,152
"Unsho Ishizuka","Kensho Ono",39,152
"Unsho Ishizuka","Yuichi Nakamura",73,152
"Unsho Ishizuka","Junichi Suwabe",82,152
"Unsho Ishizuka","Kohsuke Toriumi",116,152
"Unsho Ishizuka","Daiki Yamashita",86,152
"Unsho Ishizuka","Junya Enoki",124,152
"Kenta Miyake","Daisuke Hirakawa",51,29
"Kenta Miyake","Fuminori Komatsu",153,29
"Kenta Miyake","Yuki Ono",138,29
"Kenta Miyake","Yuki Kaji",65,29
"Kenta Miyake","Wataru Takagi",154,29
"Kenta Miyake","Takahiro Sakurai",9,29
"Kenta Miyake","Kensho Ono",39,29
"Kenta Miyake","Yuichi Nakamura",73,29
"Kenta Miyake","Junichi Suwabe",82,29
"Kenta Miyake","Kohsuke Toriumi",116,29
"Kenta Miyake","Daiki Yamashita",86,29
"Kenta Miyake","Junya Enoki",124,29
"Daisuke Hirakawa","Fuminori Komatsu",153,51
"Daisuke Hirakawa","Yuki Ono",138,51
"Daisuke Hirakawa","Yuki Kaji",65,51
"Daisuke Hirakawa","Wataru Takagi",154,51
"Daisuke Hirakawa","Takahiro Sakurai",9,51
"Daisuke Hirakawa","Kensho Ono",39,51
"Daisuke Hirakawa","Yuichi Nakamura",73,51
"Daisuke Hirakawa","Junichi Suwabe",82,51
"Daisuke Hirakawa","Kohsuke Toriumi",116,51
"Daisuke Hirakawa","Daiki Yamashita",86,51
"Daisuke Hirakawa","Junya Enoki",124,51
"Fuminori Komatsu","Yuki Ono",138,153
"Fuminori Komatsu","Yuki Kaji",65,153
"Fuminori Komatsu","Wataru Takagi",154,153
"Fuminori Komatsu","Takahiro Sakurai",9,153
"Fuminori Komatsu","Kensho Ono",39,153
"Fuminori Komatsu","Yuichi Nakamura",73,153
"Fuminori Komatsu","Junichi Suwabe",82,153
"Fuminori Komatsu","Kohsuke Toriumi",116,153
"Fuminori Komatsu","Daiki Yamashita",86,153
"Fuminori Komatsu","Junya Enoki",124,153
"Yuki Ono","Yuki Kaji",65,138
"Yuki Ono","Wataru Takagi",154,138
"Yuki Ono","Takahiro Sakurai",9,138
"Yuki Ono","Kensho Ono",39,138
"Yuki Ono","Yuichi Nakamura",73,138
"Yuki Ono","Junichi Suwabe",82,138
"Yuki Ono","Kohsuke Toriumi",116,138
"Yuki Ono","Daiki Yamashita",86,138
"Yuki Ono","Junya Enoki",124,138
"Yuki Kaji","Wataru Takagi",154,65
"Yuki Kaji","Takahiro Sakurai",9,65
"Yuki Kaji","Kensho Ono",39,65
"Yuki Kaji","Yuichi Nakamura",73,65
"Yuki Kaji","Junichi Suwabe",82,65
"Yuki Kaji","Kohsuke Toriumi",116,65
"Yuki Kaji","Daiki Yamashita",86,65
"Yuki Kaji","Junya Enoki",124,65
"Wataru Takagi","Takahiro Sakurai",9,154
"Wataru Takagi","Kensho Ono",39,154
"Wataru Takagi","Yuichi Nakamura",73,154
"Wataru Takagi","Junichi Suwabe",82,154
"Wataru Takagi","Kohsuke Toriumi",116,154
"Wataru Takagi","Daiki Yamashita",86,154
"Wataru Takagi","Junya Enoki",124,154
"Takahiro Sakurai","Kensho Ono",39,9
"Takahiro Sakurai","Yuichi Nakamura",73,9
"Takahiro Sakurai","Junichi Suwabe",82,9
"Takahiro Sakurai","Kohsuke Toriumi",116,9
"Takahiro Sakurai","Daiki Yamashita",86,9
"Takahiro Sakurai","Junya Enoki",124,9
"Kensho Ono","Yuichi Nakamura",73,39
"Kensho Ono","Junichi Suwabe",82,39
"Kensho Ono","Kohsuke Toriumi",116,39
"Kensho Ono","Daiki Yamashita",86,39
"Kensho Ono","Junya Enoki",124,39
"Yuichi Nakamura","Junichi Suwabe",82,73
"Yuichi Nakamura","Kohsuke Toriumi",116,73
"Yuichi Nakamura","Daiki Yamashita",86,73
"Yuichi Nakamura","Junya Enoki",124,73
"Junichi Suwabe","Kohsuke Toriumi",116,82
"Junichi Suwabe","Daiki Yamashita",86,82
"Junichi Suwabe","Junya Enoki",124,82
"Kohsuke Toriumi","Daiki Yamashita",86,116
"Kohsuke Toriumi","Junya Enoki",124,116
"Daiki Yamashita","Junya Enoki",124,86
"Daisuke Namikawa","Daisuke Ono",98,80
"Daisuke Namikawa","Mikako Komatsu",32,80
"Daisuke Namikawa","Kenjiro Tsuda",35,80
"Daisuke Namikawa","Tomokazu Sugita",88,80
"Daisuke Namikawa","Yui Horie",155,80
"Daisuke Namikawa","Takahiro Sakurai",9,80
"Daisuke Namikawa","Jun Fukuyama",13,80
"Daisuke Namikawa","Yuichi Nakamura",73,80
"Daisuke Namikawa","Miyuki Sawashiro",156,80
"Daisuke Namikawa","Mamoru Miyano",48,80
"Daisuke Namikawa","Satomi Sato",11,80
"Daisuke Namikawa","Yuki Kaji",65,80
"Daisuke Namikawa","Tetsuya Kakihara",157,80
"Daisuke Namikawa","Shozo Iizuka",205,80
"Daisuke Ono","Mikako Komatsu",32,98
"Daisuke Ono","Kenjiro Tsuda",35,98
"Daisuke Ono","Tomokazu Sugita",88,98
"Daisuke Ono","Yui Horie",155,98
"Daisuke Ono","Takahiro Sakurai",9,98
"Daisuke Ono","Jun Fukuyama",13,98
"Daisuke Ono","Yuichi Nakamura",73,98
"Daisuke Ono","Miyuki Sawashiro",156,98
"Daisuke Ono","Mamoru Miyano",48,98
"Daisuke Ono","Satomi Sato",11,98
"Daisuke Ono","Yuki Kaji",65,98
"Daisuke Ono","Tetsuya Kakihara",157,98
"Daisuke Ono","Shozo Iizuka",205,98
"Mikako Komatsu","Kenjiro Tsuda",35,32
"Mikako Komatsu","Tomokazu Sugita",88,32
"Mikako Komatsu","Yui Horie",155,32
"Mikako Komatsu","Takahiro Sakurai",9,32
"Mikako Komatsu","Jun Fukuyama",13,32
"Mikako Komatsu","Yuichi Nakamura",73,32
"Mikako Komatsu","Miyuki Sawashiro",156,32
"Mikako Komatsu","Mamoru Miyano",48,32
"Mikako Komatsu","Satomi Sato",11,32
"Mikako Komatsu","Yuki Kaji",65,32
"Mikako Komatsu","Tetsuya Kakihara",157,32
"Mikako Komatsu","Shozo Iizuka",205,32
"Kenjiro Tsuda","Tomokazu Sugita",88,35
"Kenjiro Tsuda","Yui Horie",155,35
"Kenjiro Tsuda","Takahiro Sakurai",9,35
"Kenjiro Tsuda","Jun Fukuyama",13,35
"Kenjiro Tsuda","Yuichi Nakamura",73,35
"Kenjiro Tsuda","Miyuki Sawashiro",156,35
"Kenjiro Tsuda","Mamoru Miyano",48,35
"Kenjiro Tsuda","Satomi Sato",11,35
"Kenjiro Tsuda","Yuki Kaji",65,35
"Kenjiro Tsuda","Tetsuya Kakihara",157,35
"Kenjiro Tsuda","Shozo Iizuka",205,35
"Tomokazu Sugita","Yui Horie",155,88
"Tomokazu Sugita","Takahiro Sakurai",9,88
"Tomokazu Sugita","Jun Fukuyama",13,88
"Tomokazu Sugita","Yuichi Nakamura",73,88
"Tomokazu Sugita","Miyuki Sawashiro",156,88
"Tomokazu Sugita","Mamoru Miyano",48,88
"Tomokazu Sugita","Satomi Sato",11,88
"Tomokazu Sugita","Yuki Kaji",65,88
"Tomokazu Sugita","Tetsuya Kakihara",157,88
"Tomokazu Sugita","Shozo Iizuka",205,88
"Yui Horie","Takahiro Sakurai",9,155
"Yui Horie","Jun Fukuyama",13,155
"Yui Horie","Yuichi Nakamura",73,155
"Yui Horie","Miyuki Sawashiro",156,155
"Yui Horie","Mamoru Miyano",48,155
"Yui Horie","Satomi Sato",11,155
"Yui Horie","Yuki Kaji",65,155
"Yui Horie","Tetsuya Kakihara",157,155
"Yui Horie","Shozo Iizuka",205,155
"Takahiro Sakurai","Jun Fukuyama",13,9
"Takahiro Sakurai","Yuichi Nakamura",73,9
"Takahiro Sakurai","Miyuki Sawashiro",156,9
"Takahiro Sakurai","Mamoru Miyano",48,9
"Takahiro Sakurai","Satomi Sato",11,9
"Takahiro Sakurai","Yuki Kaji",65,9
"Takahiro Sakurai","Tetsuya Kakihara",157,9
"Takahiro Sakurai","Shozo Iizuka",205,9
"Jun Fukuyama","Yuichi Nakamura",73,13
"Jun Fukuyama","Miyuki Sawashiro",156,13
"Jun Fukuyama","Mamoru Miyano",48,13
"Jun Fukuyama","Satomi Sato",11,13
"Jun Fukuyama","Yuki Kaji",65,13
"Jun Fukuyama","Tetsuya Kakihara",157,13
"Jun Fukuyama","Shozo Iizuka",205,13
"Yuichi Nakamura","Miyuki Sawashiro",156,73
"Yuichi Nakamura","Mamoru Miyano",48,73
"Yuichi Nakamura","Satomi Sato",11,73
"Yuichi Nakamura","Yuki Kaji",65,73
"Yuichi Nakamura","Tetsuya Kakihara",157,73
"Yuichi Nakamura","Shozo Iizuka",205,73
"Miyuki Sawashiro","Mamoru Miyano",48,156
"Miyuki Sawashiro","Satomi Sato",11,156
"Miyuki Sawashiro","Yuki Kaji",65,156
"Miyuki Sawashiro","Tetsuya Kakihara",157,156
"Miyuki Sawashiro","Shozo Iizuka",205,156
"Mamoru Miyano","Satomi Sato",11,48
"Mamoru Miyano","Yuki Kaji",65,48
"Mamoru Miyano","Tetsuya Kakihara",157,48
"Mamoru Miyano","Shozo Iizuka",205,48
"Satomi Sato","Yuki Kaji",65,11
"Satomi Sato","Tetsuya Kakihara",157,11
"Satomi Sato","Shozo Iizuka",205,11
"Yuki Kaji","Tetsuya Kakihara",157,65
"Yuki Kaji","Shozo Iizuka",205,65
"Tetsuya Kakihara","Shozo Iizuka",205,157
"Ryota Osaka","Aya Suzaki",77,158
"Ryota Osaka","Aki Toyosaki",61,158
"Ryota Osaka","Takahiro Sakurai",9,158
"Ryota Osaka","Hisako Kanemoto",143,158
"Ryota Osaka","Eri Kitamura",23,158
"Ryota Osaka","Sayaka Ohara",110,158
"Ryota Osaka","Tomohiro Tsuboi",159,158
"Ryota Osaka","Takehito Koyasu",147,158
"Ryota Osaka","Satomi Arai",160,158
"Ryota Osaka","Atsuko Tanaka",150,158
"Ryota Osaka","Nanako Mori",161,158
"Ryota Osaka","Takako Honda",162,158
"Ryota Osaka","Kohsuke Toriumi",116,158
"Ryota Osaka","Ayane Sakura",163,158
"Ryota Osaka","Osamu Saka",206,158
"Aya Suzaki","Aki Toyosaki",61,77
"Aya Suzaki","Takahiro Sakurai",9,77
"Aya Suzaki","Hisako Kanemoto",143,77
"Aya Suzaki","Eri Kitamura",23,77
"Aya Suzaki","Sayaka Ohara",110,77
"Aya Suzaki","Tomohiro Tsuboi",159,77
"Aya Suzaki","Takehito Koyasu",147,77
"Aya Suzaki","Satomi Arai",160,77
"Aya Suzaki","Atsuko Tanaka",150,77
"Aya Suzaki","Nanako Mori",161,77
"Aya Suzaki","Takako Honda",162,77
"Aya Suzaki","Kohsuke Toriumi",116,77
"Aya Suzaki","Ayane Sakura",163,77
"Aya Suzaki","Osamu Saka",206,77
"Aki Toyosaki","Takahiro Sakurai",9,61
"Aki Toyosaki","Hisako Kanemoto",143,61
"Aki Toyosaki","Eri Kitamura",23,61
"Aki Toyosaki","Sayaka Ohara",110,61
"Aki Toyosaki","Tomohiro Tsuboi",159,61
"Aki Toyosaki","Takehito Koyasu",147,61
"Aki Toyosaki","Satomi Arai",160,61
"Aki Toyosaki","Atsuko Tanaka",150,61
"Aki Toyosaki","Nanako Mori",161,61
"Aki Toyosaki","Takako Honda",162,61
"Aki Toyosaki","Kohsuke Toriumi",116,61
"Aki Toyosaki","Ayane Sakura",163,61
"Aki Toyosaki","Osamu Saka",206,61
"Takahiro Sakurai","Hisako Kanemoto",143,9
"Takahiro Sakurai","Eri Kitamura",23,9
"Takahiro Sakurai","Sayaka Ohara",110,9
"Takahiro Sakurai","Tomohiro Tsuboi",159,9
"Takahiro Sakurai","Takehito Koyasu",147,9
"Takahiro Sakurai","Satomi Arai",160,9
"Takahiro Sakurai","Atsuko Tanaka",150,9
"Takahiro Sakurai","Nanako Mori",161,9
"Takahiro Sakurai","Takako Honda",162,9
"Takahiro Sakurai","Kohsuke Toriumi",116,9
"Takahiro Sakurai","Ayane Sakura",163,9
"Takahiro Sakurai","Osamu Saka",206,9
"Hisako Kanemoto","Eri Kitamura",23,143
"Hisako Kanemoto","Sayaka Ohara",110,143
"Hisako Kanemoto","Tomohiro Tsuboi",159,143
"Hisako Kanemoto","Takehito Koyasu",147,143
"Hisako Kanemoto","Satomi Arai",160,143
"Hisako Kanemoto","Atsuko Tanaka",150,143
"Hisako Kanemoto","Nanako Mori",161,143
"Hisako Kanemoto","Takako Honda",162,143
"Hisako Kanemoto","Kohsuke Toriumi",116,143
"Hisako Kanemoto","Ayane Sakura",163,143
"Hisako Kanemoto","Osamu Saka",206,143
"Eri Kitamura","Sayaka Ohara",110,23
"Eri Kitamura","Tomohiro Tsuboi",159,23
"Eri Kitamura","Takehito Koyasu",147,23
"Eri Kitamura","Satomi Arai",160,23
"Eri Kitamura","Atsuko Tanaka",150,23
"Eri Kitamura","Nanako Mori",161,23
"Eri Kitamura","Takako Honda",162,23
"Eri Kitamura","Kohsuke Toriumi",116,23
"Eri Kitamura","Ayane Sakura",163,23
"Eri Kitamura","Osamu Saka",206,23
"Sayaka Ohara","Tomohiro Tsuboi",159,110
"Sayaka Ohara","Takehito Koyasu",147,110
"Sayaka Ohara","Satomi Arai",160,110
"Sayaka Ohara","Atsuko Tanaka",150,110
"Sayaka Ohara","Nanako Mori",161,110
"Sayaka Ohara","Takako Honda",162,110
"Sayaka Ohara","Kohsuke Toriumi",116,110
"Sayaka Ohara","Ayane Sakura",163,110
"Sayaka Ohara","Osamu Saka",206,110
"Tomohiro Tsuboi","Takehito Koyasu",147,159
"Tomohiro Tsuboi","Satomi Arai",160,159
"Tomohiro Tsuboi","Atsuko Tanaka",150,159
"Tomohiro Tsuboi","Nanako Mori",161,159
"Tomohiro Tsuboi","Takako Honda",162,159
"Tomohiro Tsuboi","Kohsuke Toriumi",116,159
"Tomohiro Tsuboi","Ayane Sakura",163,159
"Tomohiro Tsuboi","Osamu Saka",206,159
"Takehito Koyasu","Satomi Arai",160,147
"Takehito Koyasu","Atsuko Tanaka",150,147
"Takehito Koyasu","Nanako Mori",161,147
"Takehito Koyasu","Takako Honda",162,147
"Takehito Koyasu","Kohsuke Toriumi",116,147
"Takehito Koyasu","Ayane Sakura",163,147
"Takehito Koyasu","Osamu Saka",206,147
"Satomi Arai","Atsuko Tanaka",150,160
"Satomi Arai","Nanako Mori",161,160
"Satomi Arai","Takako Honda",162,160
"Satomi Arai","Kohsuke Toriumi",116,160
"Satomi Arai","Ayane Sakura",163,160
"Satomi Arai","Osamu Saka",206,160
"Atsuko Tanaka","Nanako Mori",161,150
"Atsuko Tanaka","Takako Honda",162,150
"Atsuko Tanaka","Kohsuke Toriumi",116,150
"Atsuko Tanaka","Ayane Sakura",163,150
"Atsuko Tanaka","Osamu Saka",206,150
"Nanako Mori","Takako Honda",162,161
"Nanako Mori","Kohsuke Toriumi",116,161
"Nanako Mori","Ayane Sakura",163,161
"Nanako Mori","Osamu Saka",206,161
"Takako Honda","Kohsuke Toriumi",116,162
"Takako Honda","Ayane Sakura",163,162
"Takako Honda","Osamu Saka",206,162
"Kohsuke Toriumi","Ayane Sakura",163,116
"Kohsuke Toriumi","Osamu Saka",206,116
"Ayane Sakura","Osamu Saka",206,163
"Nobunaga Shimazaki","Junichi Suwabe",82,78
"Nobunaga Shimazaki","Takahiro Sakurai",9,78
"Nobunaga Shimazaki","Ayane Sakura",163,78
"Nobunaga Shimazaki","Hochu Otsuka",50,78
"Nobunaga Shimazaki","Daisuke Ono",98,78
"Nobunaga Shimazaki","Saori Hayami",56,78
"Nobunaga Shimazaki","Mamoru Miyano",48,78
"Junichi Suwabe","Takahiro Sakurai",9,82
"Junichi Suwabe","Ayane Sakura",163,82
"Junichi Suwabe","Hochu Otsuka",50,82
"Junichi Suwabe","Daisuke Ono",98,82
"Junichi Suwabe","Saori Hayami",56,82
"Junichi Suwabe","Mamoru Miyano",48,82
"Takahiro Sakurai","Ayane Sakura",163,9
"Takahiro Sakurai","Hochu Otsuka",50,9
"Takahiro Sakurai","Daisuke Ono",98,9
"Takahiro Sakurai","Saori Hayami",56,9
"Takahiro Sakurai","Mamoru Miyano",48,9
"Ayane Sakura","Hochu Otsuka",50,163
"Ayane Sakura","Daisuke Ono",98,163
"Ayane Sakura","Saori Hayami",56,163
"Ayane Sakura","Mamoru Miyano",48,163
"Hochu Otsuka","Daisuke Ono",98,50
"Hochu Otsuka","Saori Hayami",56,50
"Hochu Otsuka","Mamoru Miyano",48,50
"Daisuke Ono","Saori Hayami",56,98
"Daisuke Ono","Mamoru Miyano",48,98
"Saori Hayami","Mamoru Miyano",48,56
"Daisuke Ono","Tomokazu Sugita",88,98
"Daisuke Ono","Takahiro Sakurai",9,98
"Daisuke Ono","Keiji Fujiwara",164,98
"Daisuke Ono","Akira Ishida",17,98
"Daisuke Ono","Katsuyuki Konishi",14,98
"Daisuke Ono","Yoko Hikasa",20,98
"Daisuke Ono","Ai Kayano",54,98
"Daisuke Ono","Takehito Koyasu",147,98
"Daisuke Ono","Hiroki Touchi",207,98
"Tomokazu Sugita","Takahiro Sakurai",9,88
"Tomokazu Sugita","Keiji Fujiwara",164,88
"Tomokazu Sugita","Akira Ishida",17,88
"Tomokazu Sugita","Katsuyuki Konishi",14,88
"Tomokazu Sugita","Yoko Hikasa",20,88
"Tomokazu Sugita","Ai Kayano",54,88
"Tomokazu Sugita","Takehito Koyasu",147,88
"Tomokazu Sugita","Hiroki Touchi",207,88
"Takahiro Sakurai","Keiji Fujiwara",164,9
"Takahiro Sakurai","Akira Ishida",17,9
"Takahiro Sakurai","Katsuyuki Konishi",14,9
"Takahiro Sakurai","Yoko Hikasa",20,9
"Takahiro Sakurai","Ai Kayano",54,9
"Takahiro Sakurai","Takehito Koyasu",147,9
"Takahiro Sakurai","Hiroki Touchi",207,9
"Keiji Fujiwara","Akira Ishida",17,164
"Keiji Fujiwara","Katsuyuki Konishi",14,164
"Keiji Fujiwara","Yoko Hikasa",20,164
"Keiji Fujiwara","Ai Kayano",54,164
"Keiji Fujiwara","Takehito Koyasu",147,164
"Keiji Fujiwara","Hiroki Touchi",207,164
"Akira Ishida","Katsuyuki Konishi",14,17
"Akira Ishida","Yoko Hikasa",20,17
"Akira Ishida","Ai Kayano",54,17
"Akira Ishida","Takehito Koyasu",147,17
"Akira Ishida","Hiroki Touchi",207,17
"Katsuyuki Konishi","Yoko Hikasa",20,14
"Katsuyuki Konishi","Ai Kayano",54,14
"Katsuyuki Konishi","Takehito Koyasu",147,14
"Katsuyuki Konishi","Hiroki Touchi",207,14
"Yoko Hikasa","Ai Kayano",54,20
"Yoko Hikasa","Takehito Koyasu",147,20
"Yoko Hikasa","Hiroki Touchi",207,20
"Ai Kayano","Takehito Koyasu",147,54
"Ai Kayano","Hiroki Touchi",207,54
"Takehito Koyasu","Hiroki Touchi",207,147
"Kaori Ishihara","Yuki Kaji",65,165
"Kaori Ishihara","Haruka Tomatsu",55,165
"Kaori Ishihara","Daisuke Ono",98,165
"Kaori Ishihara","Ryohei Kimura",166,165
"Kaori Ishihara","Yoshimasa Hosoya",49,165
"Kaori Ishihara","Takahiro Sakurai",9,165
"Kaori Ishihara","Showtaro Morikubo",167,165
"Kaori Ishihara","Yui Horie",155,165
"Kaori Ishihara","Tomokazu Sugita",88,165
"Yuki Kaji","Haruka Tomatsu",55,65
"Yuki Kaji","Daisuke Ono",98,65
"Yuki Kaji","Ryohei Kimura",166,65
"Yuki Kaji","Yoshimasa Hosoya",49,65
"Yuki Kaji","Takahiro Sakurai",9,65
"Yuki Kaji","Showtaro Morikubo",167,65
"Yuki Kaji","Yui Horie",155,65
"Yuki Kaji","Tomokazu Sugita",88,65
"Haruka Tomatsu","Daisuke Ono",98,55
"Haruka Tomatsu","Ryohei Kimura",166,55
"Haruka Tomatsu","Yoshimasa Hosoya",49,55
"Haruka Tomatsu","Takahiro Sakurai",9,55
"Haruka Tomatsu","Showtaro Morikubo",167,55
